height,latitude,longitude
6.165000000000000000e+03,-2.569198308734705877e+48,3.349808868130051564e+47
6.164000000000000000e+03,-2.305471187745798023e+48,2.900932858173893345e+47
6.163000000000000000e+03,-2.322229665039862576e+48,2.922187772029212177e+47
6.162000000000000000e+03,-2.359010711417738477e+48,2.999131428651809470e+47
6.161000000000000000e+03,-2.459939873293265326e+48,3.168453307119649457e+47
6.160000000000000000e+03,-2.150406253279187280e+48,2.707483469737653827e+47
6.159000000000000000e+03,-2.223982313588142870e+48,2.851310481879799789e+47
6.158000000000000000e+03,-2.108678535965822139e+48,2.656147930012611730e+47
6.157000000000000000e+03,-2.292583820989321171e+48,2.953897667264762707e+47
6.156000000000000000e+03,-1.946139637375106910e+48,2.439543662353119212e+47
6.155000000000000000e+03,-2.176900100601242317e+48,2.781158921100741335e+47
6.154000000000000000e+03,-1.948310688333604243e+48,2.445800847129918422e+47
6.153000000000000000e+03,-2.005929061661073378e+48,2.553502452846533867e+47
6.152000000000000000e+03,-2.157210506604059334e+48,2.792062293905759307e+47
6.151000000000000000e+03,-1.901200436671021717e+48,2.404298228136686312e+47
6.150000000000000000e+03,-2.040914535989846456e+48,2.612000213113768944e+47
6.149000000000000000e+03,-1.979721567457477612e+48,2.549922413636008903e+47
6.148000000000000000e+03,-1.935114430095351933e+48,2.485347712754383556e+47
6.147000000000000000e+03,-1.961714840164674199e+48,2.504642303225503212e+47
6.146000000000000000e+03,-1.695577967271907643e+48,2.117554134407637019e+47
6.145000000000000000e+03,-1.741051672538119782e+48,2.214355901941703657e+47
6.144000000000000000e+03,-1.864251939912201025e+48,2.420572130371750979e+47
6.143000000000000000e+03,-1.852143067699345233e+48,2.374797258962052594e+47
6.142000000000000000e+03,-1.751351322861135559e+48,2.215768193450324264e+47
6.141000000000000000e+03,-1.804915197238369278e+48,2.321039770933908722e+47
6.140000000000000000e+03,-1.582792443957056658e+48,1.986639871842717032e+47
6.139000000000000000e+03,-1.748056671400728937e+48,2.259136891417516193e+47
6.138000000000000000e+03,-1.720421327415772453e+48,2.210771988270397164e+47
6.137000000000000000e+03,-1.656053917915695120e+48,2.123562246436160446e+47
6.136000000000000000e+03,-1.739689284205061893e+48,2.240838044449315153e+47
6.135000000000000000e+03,-1.554656460491641995e+48,1.984147032302997855e+47
6.134000000000000000e+03,-1.641342024375043816e+48,2.126671628657737860e+47
6.133000000000000000e+03,-1.515127732533172606e+48,1.914156481394328066e+47
6.132000000000000000e+03,-1.499569729046812534e+48,1.901541380936922190e+47
6.131000000000000000e+03,-1.559076615652108066e+48,2.015937693809901824e+47
6.130000000000000000e+03,-1.517982575910311887e+48,1.933621505864510119e+47
6.129000000000000000e+03,-1.519288277718103090e+48,1.941513687535196784e+47
6.128000000000000000e+03,-1.383562263053345302e+48,1.746252579679659248e+47
6.127000000000000000e+03,-1.524680688905528460e+48,1.983415947181125398e+47
6.126000000000000000e+03,-1.448608991796556996e+48,1.862606695662667592e+47
6.125000000000000000e+03,-1.367063789284444314e+48,1.745848380728988892e+47
6.124000000000000000e+03,-1.360777391620827152e+48,1.710930874625540631e+47
6.123000000000000000e+03,-1.427247876572979763e+48,1.838693337213315934e+47
6.122000000000000000e+03,-1.445856274415515935e+48,1.879732452031131720e+47
6.121000000000000000e+03,-1.347054640023019782e+48,1.710045673671290426e+47
6.120000000000000000e+03,-1.334902669603930867e+48,1.700932526885666557e+47
6.119000000000000000e+03,-1.163125162760359787e+48,1.450878924638503551e+47
6.118000000000000000e+03,-1.235716296842146181e+48,1.565833390784609785e+47
6.117000000000000000e+03,-1.298037388979537797e+48,1.661116156202786649e+47
6.116000000000000000e+03,-1.277345783928125699e+48,1.658459599116141229e+47
6.115000000000000000e+03,-1.334507775276136352e+48,1.722217523798133811e+47
6.114000000000000000e+03,-1.264502114253837448e+48,1.641198075320557064e+47
6.113000000000000000e+03,-1.225355360698690819e+48,1.571919885257257042e+47
6.112000000000000000e+03,-1.231306682134735709e+48,1.594265365977160971e+47
6.111000000000000000e+03,-1.157174657197073966e+48,1.478468244247134372e+47
6.110000000000000000e+03,-1.180073754925546993e+48,1.531009510953389513e+47
6.109000000000000000e+03,-1.207852611470774785e+48,1.571491742493415937e+47
6.108000000000000000e+03,-1.174243985514959042e+48,1.523875596915503454e+47
6.107000000000000000e+03,-1.071915222917679564e+48,1.368380256791999255e+47
6.106000000000000000e+03,-1.109202305429583995e+48,1.441405387628354371e+47
6.105000000000000000e+03,-1.148607042676965349e+48,1.514050455626828072e+47
6.104000000000000000e+03,-9.829851806801859430e+47,1.236812714842509516e+47
6.103000000000000000e+03,-1.112168990850960428e+48,1.455588280397700639e+47
6.102000000000000000e+03,-1.166145924154580412e+48,1.535644767855450787e+47
6.101000000000000000e+03,-1.016423920037347048e+48,1.300145693870613873e+47
6.100000000000000000e+03,-1.085857874143158780e+48,1.431901101283670475e+47
6.099000000000000000e+03,-1.069180233777434335e+48,1.395331671756929199e+47
6.098000000000000000e+03,-1.057355002212080810e+48,1.378926756992193583e+47
6.097000000000000000e+03,-9.624448626184355217e+47,1.227967017921333739e+47
6.096000000000000000e+03,-1.019899077225768342e+48,1.329459856700631091e+47
6.095000000000000000e+03,-1.030783413378853907e+48,1.349602595529473899e+47
6.094000000000000000e+03,-9.717219958021956828e+47,1.265900855916280154e+47
6.093000000000000000e+03,-8.595795846978280412e+47,1.092918461180765293e+47
6.092000000000000000e+03,-9.876089406161029782e+47,1.306904011328002501e+47
6.091000000000000000e+03,-1.016650332277283812e+48,1.340817194236606023e+47
6.090000000000000000e+03,-8.509452962839190361e+47,1.094712302514854095e+47
6.089000000000000000e+03,-8.974080861190265154e+47,1.156981156901373564e+47
6.088000000000000000e+03,-8.876813361977869004e+47,1.155831385067171530e+47
6.087000000000000000e+03,-8.679422536381874768e+47,1.133654217417494044e+47
6.086000000000000000e+03,-7.842387644840189904e+47,9.973928631295679212e+46
6.085000000000000000e+03,-7.884943571425332969e+47,1.011556203293703314e+47
6.084000000000000000e+03,-8.376837135545046311e+47,1.097866477889685949e+47
6.083000000000000000e+03,-8.036208745680290033e+47,1.043689031531247810e+47
6.082000000000000000e+03,-7.784372760716653188e+47,1.001102148015980545e+47
6.081000000000000000e+03,-7.832365609557229225e+47,1.012482713949932564e+47
6.080000000000000000e+03,-8.042101197096278938e+47,1.055839550207544630e+47
6.079000000000000000e+03,-8.299431224064787190e+47,1.089096457833836480e+47
6.078000000000000000e+03,-7.402535503382069851e+47,9.513057277469288247e+46
6.077000000000000000e+03,-7.418470232856987152e+47,9.582588085320336805e+46
6.076000000000000000e+03,-7.193069788648876724e+47,9.272068393090075904e+46
6.075000000000000000e+03,-7.207295704027056182e+47,9.201891272513905853e+46
6.074000000000000000e+03,-7.422622583204795707e+47,9.641550098650226818e+46
6.073000000000000000e+03,-6.976734513724076856e+47,9.011717686024511006e+46
6.072000000000000000e+03,-6.771487422343237328e+47,8.691322310957889293e+46
6.071000000000000000e+03,-7.648475750166221567e+47,1.017773287055896690e+47
6.070000000000000000e+03,-6.766122418185121886e+47,8.770062160572780734e+46
6.069000000000000000e+03,-7.360996507817148819e+47,9.572055544508370741e+46
6.068000000000000000e+03,-6.586124386553964008e+47,8.498029836349433343e+46
6.067000000000000000e+03,-7.262533994383820973e+47,9.515448554778751440e+46
6.066000000000000000e+03,-6.686173736114364992e+47,8.762730344947276537e+46
6.065000000000000000e+03,-6.984030054449704474e+47,9.296838248120811354e+46
6.064000000000000000e+03,-5.992490782693244297e+47,7.646076145175394776e+46
6.063000000000000000e+03,-5.868516051242801686e+47,7.636619232346980354e+46
6.062000000000000000e+03,-6.260089408192531911e+47,8.138778474304864526e+46
6.061000000000000000e+03,-6.277708736505887433e+47,8.280324666758416804e+46
6.060000000000000000e+03,-6.435858375485553009e+47,8.536484332282927097e+46
6.059000000000000000e+03,-6.524001176662354185e+47,8.649472359487795504e+46
6.058000000000000000e+03,-6.141212017209835243e+47,7.989722846478379517e+46
6.057000000000000000e+03,-5.809458767489037411e+47,7.536917291857073716e+46
6.056000000000000000e+03,-6.016488786606085278e+47,7.826040500118618833e+46
6.055000000000000000e+03,-5.422930557571833943e+47,7.048955560417976608e+46
6.054000000000000000e+03,-5.506337105476768145e+47,7.190873118130959918e+46
6.053000000000000000e+03,-5.282357432855881439e+47,6.811171534413480767e+46
6.052000000000000000e+03,-5.528961851055072173e+47,7.189458272239568581e+46
6.051000000000000000e+03,-5.416744038140517283e+47,7.001597248809044671e+46
6.050000000000000000e+03,-5.090645043539537541e+47,6.615741719649847495e+46
6.049000000000000000e+03,-5.440306095166851408e+47,7.203959853464533176e+46
6.048000000000000000e+03,-5.308683238968767926e+47,7.021548955605537568e+46
6.047000000000000000e+03,-5.032449244165093499e+47,6.609760769058057503e+46
6.046000000000000000e+03,-4.805787277513907420e+47,6.253245182224509646e+46
6.045000000000000000e+03,-5.201380698915361791e+47,6.886625691481486236e+46
6.044000000000000000e+03,-4.689201492615771385e+47,6.029350585744764651e+46
6.043000000000000000e+03,-4.560297199622994529e+47,5.952258652107142474e+46
6.042000000000000000e+03,-4.871646748924822731e+47,6.407244542211668248e+46
6.041000000000000000e+03,-4.686699477644139060e+47,6.119223484408586036e+46
6.040000000000000000e+03,-4.351722436819580871e+47,5.648931429361612319e+46
6.039000000000000000e+03,-4.383271412739262762e+47,5.740811704357861720e+46
6.038000000000000000e+03,-4.439315591292261246e+47,5.819861302990290216e+46
6.037000000000000000e+03,-4.423073458402493592e+47,5.731606700462469052e+46
6.036000000000000000e+03,-4.389687309388580136e+47,5.782451520343834950e+46
6.035000000000000000e+03,-4.097039416853871040e+47,5.241640465857209108e+46
6.034000000000000000e+03,-3.996055329508485703e+47,5.153771678964294493e+46
6.033000000000000000e+03,-4.612817610389627677e+47,6.144016756954916614e+46
6.032000000000000000e+03,-4.119619867780851956e+47,5.398870572228045029e+46
6.031000000000000000e+03,-3.875610941507214873e+47,4.993455725343886493e+46
6.030000000000000000e+03,-3.970113406880205717e+47,5.161280211210306768e+46
6.029000000000000000e+03,-4.057788609477044186e+47,5.332535439300841908e+46
6.028000000000000000e+03,-4.075921347575069783e+47,5.371596964728330728e+46
6.027000000000000000e+03,-4.065647218295756878e+47,5.348574034508504888e+46
6.026000000000000000e+03,-4.074132694522154242e+47,5.373514439924037397e+46
6.025000000000000000e+03,-4.138144457586971055e+47,5.547692988184026634e+46
6.024000000000000000e+03,-3.971671257195620114e+47,5.283515770395235191e+46
6.023000000000000000e+03,-3.779329685010026860e+47,5.010474329929844885e+46
6.022000000000000000e+03,-3.761352866369232244e+47,4.974264632488249361e+46
6.021000000000000000e+03,-3.425224911615541828e+47,4.453659157669308950e+46
6.020000000000000000e+03,-3.594086796657807739e+47,4.705992210295062049e+46
6.019000000000000000e+03,-3.815593616196538027e+47,5.082425597325007687e+46
6.018000000000000000e+03,-3.640514702251335009e+47,4.811735796333486173e+46
6.017000000000000000e+03,-3.380698094791119672e+47,4.441402546700484295e+46
6.016000000000000000e+03,-3.723343791852869203e+47,4.999368695856859200e+46
6.015000000000000000e+03,-3.374827553693239937e+47,4.455277632946553799e+46
6.014000000000000000e+03,-3.206295752092904423e+47,4.197600116129571436e+46
6.013000000000000000e+03,-3.103636113822096456e+47,4.052810918121278861e+46
6.012000000000000000e+03,-3.314072347307045933e+47,4.391679095964204075e+46
6.011000000000000000e+03,-3.111723659973699034e+47,4.132759822540574362e+46
6.010000000000000000e+03,-3.217077064254558780e+47,4.282409693533920156e+46
6.009000000000000000e+03,-3.148242152226163874e+47,4.168774535380227029e+46
6.008000000000000000e+03,-3.007926807306111469e+47,3.934425466711574868e+46
6.007000000000000000e+03,-2.983041518107248031e+47,3.945637851617244304e+46
6.006000000000000000e+03,-2.888357637386576159e+47,3.767526332887610653e+46
6.005000000000000000e+03,-2.941673781219293263e+47,3.883325025713928776e+46
6.004000000000000000e+03,-2.773008897687858897e+47,3.633350647677607770e+46
6.003000000000000000e+03,-2.791489545118356215e+47,3.668382101229373826e+46
6.002000000000000000e+03,-2.660882186959111662e+47,3.487282590384565424e+46
6.001000000000000000e+03,-2.901102018448257776e+47,3.844958143451992793e+46
6.000000000000000000e+03,-2.641038608170582378e+47,3.464526695373012940e+46
5.999000000000000000e+03,-2.760489859252789352e+47,3.653325495387442906e+46
5.998000000000000000e+03,-2.560334862631279325e+47,3.343841579768500678e+46
5.997000000000000000e+03,-2.494898670451069217e+47,3.263421990592467774e+46
5.996000000000000000e+03,-2.795903116275260421e+47,3.763030048977289266e+46
5.995000000000000000e+03,-2.527248439237491912e+47,3.370095043513373261e+46
5.994000000000000000e+03,-2.542169621987806256e+47,3.342781247852560625e+46
5.993000000000000000e+03,-2.393866846184678865e+47,3.153489015808238208e+46
5.992000000000000000e+03,-2.517979478063405373e+47,3.327848833569486779e+46
5.991000000000000000e+03,-2.318954270008722983e+47,3.055169561081915017e+46
5.990000000000000000e+03,-2.374912107953591929e+47,3.167252522655292446e+46
5.989000000000000000e+03,-2.383095976434860257e+47,3.183343379604863461e+46
5.988000000000000000e+03,-2.356750704527665282e+47,3.116558823665891400e+46
5.987000000000000000e+03,-2.207716185094741715e+47,2.916163213031598648e+46
5.986000000000000000e+03,-2.294655354616652168e+47,3.029708240502099051e+46
5.985000000000000000e+03,-2.222812586258413424e+47,2.932517387030697177e+46
5.984000000000000000e+03,-2.133979036973610348e+47,2.815565422184844111e+46
5.983000000000000000e+03,-2.345159656783825674e+47,3.168413870329946609e+46
5.982000000000000000e+03,-2.193513678159904124e+47,2.903739854149931302e+46
5.981000000000000000e+03,-2.043416210799148190e+47,2.697468751972388797e+46
5.980000000000000000e+03,-2.159828154988162229e+47,2.865634266478974512e+46
5.979000000000000000e+03,-2.101760784076528643e+47,2.792733729494920371e+46
5.978000000000000000e+03,-2.173495930305867725e+47,2.932260444283003003e+46
5.977000000000000000e+03,-2.075467297650067455e+47,2.782407359454767664e+46
5.976000000000000000e+03,-1.927510233644478406e+47,2.546951619259646318e+46
5.975000000000000000e+03,-1.993305630972223074e+47,2.660269995381878033e+46
5.974000000000000000e+03,-2.006019419234479248e+47,2.675801568776926858e+46
5.973000000000000000e+03,-1.801682356929045748e+47,2.374764654676307702e+46
5.972000000000000000e+03,-1.884764526167160672e+47,2.505077142771234148e+46
5.971000000000000000e+03,-1.926958216669571330e+47,2.587775591377961169e+46
5.970000000000000000e+03,-1.809007921819747086e+47,2.390483348361934300e+46
5.969000000000000000e+03,-1.826447465992090086e+47,2.431914740584920396e+46
5.968000000000000000e+03,-1.738130271447304402e+47,2.285670607270374760e+46
5.967000000000000000e+03,-1.756602180805121608e+47,2.332956889533354408e+46
5.966000000000000000e+03,-1.765984898923329873e+47,2.355963601989815721e+46
5.965000000000000000e+03,-1.621317150414096905e+47,2.121972991749126315e+46
5.964000000000000000e+03,-1.718576107088170622e+47,2.312469829828154645e+46
5.963000000000000000e+03,-1.674076433308615978e+47,2.231844392806200279e+46
5.962000000000000000e+03,-1.718821682059689898e+47,2.296583626634014911e+46
5.961000000000000000e+03,-1.513427280747973769e+47,1.984770980065319858e+46
5.960000000000000000e+03,-1.656244267740916257e+47,2.226195434963928055e+46
5.959000000000000000e+03,-1.533374539677655194e+47,2.059498471166371877e+46
5.958000000000000000e+03,-1.524231531712680168e+47,2.017373101721005338e+46
5.957000000000000000e+03,-1.425155869308433644e+47,1.881347466791870488e+46
5.956000000000000000e+03,-1.358664443296177491e+47,1.778796366184396226e+46
5.955000000000000000e+03,-1.541282295331166928e+47,2.079624791845448812e+46
5.954000000000000000e+03,-1.375999485730392317e+47,1.814724335186751457e+46
5.953000000000000000e+03,-1.394396441696715703e+47,1.865990317970521953e+46
5.952000000000000000e+03,-1.450660647781134484e+47,1.949023192513984028e+46
5.951000000000000000e+03,-1.376169138892499856e+47,1.824362820462851153e+46
5.950000000000000000e+03,-1.288200144929536140e+47,1.714134999502424739e+46
5.949000000000000000e+03,-1.281720623399746209e+47,1.686662028881433514e+46
5.948000000000000000e+03,-1.334227247775750919e+47,1.775489921802955575e+46
5.947000000000000000e+03,-1.305269401160019881e+47,1.743737478110676852e+46
5.946000000000000000e+03,-1.317900723493888218e+47,1.750768177537741922e+46
5.945000000000000000e+03,-1.284377097721682910e+47,1.715598012118836572e+46
5.944000000000000000e+03,-1.327202716570762005e+47,1.765593442383273139e+46
5.943000000000000000e+03,-1.250068220708284188e+47,1.669582138102276266e+46
5.942000000000000000e+03,-1.176756308428933291e+47,1.581490654939989826e+46
5.941000000000000000e+03,-1.169827216723887990e+47,1.550168901814800129e+46
5.940000000000000000e+03,-1.125354165342064206e+47,1.484781109381074534e+46
5.939000000000000000e+03,-1.151941373381554505e+47,1.547302460599777967e+46
5.938000000000000000e+03,-1.177430369414710326e+47,1.566900814130566177e+46
5.937000000000000000e+03,-1.189951404796008710e+47,1.607370093152026888e+46
5.936000000000000000e+03,-1.172026206362972712e+47,1.566226247339278791e+46
5.935000000000000000e+03,-1.099880779176102285e+47,1.457281286453557021e+46
5.934000000000000000e+03,-1.150416255843077363e+47,1.540497353454299651e+46
5.933000000000000000e+03,-1.083932988259977332e+47,1.443632830805500371e+46
5.932000000000000000e+03,-1.056196250413996622e+47,1.419492354600180664e+46
5.931000000000000000e+03,-1.001283685132517304e+47,1.339231255798838811e+46
5.930000000000000000e+03,-1.103553392690917231e+47,1.489747796095378754e+46
5.929000000000000000e+03,-1.039950300686909749e+47,1.393324554821545916e+46
5.928000000000000000e+03,-1.078619701411854644e+47,1.453414740201026421e+46
5.927000000000000000e+03,-9.738303249332151423e+46,1.297753525116165505e+46
5.926000000000000000e+03,-1.075776085498245936e+47,1.456982881774800315e+46
5.925000000000000000e+03,-9.413834165594983713e+46,1.269855087304352894e+46
5.924000000000000000e+03,-9.534005108642141061e+46,1.286617816255962987e+46
5.923000000000000000e+03,-9.791653272237315693e+46,1.309138846497278579e+46
5.922000000000000000e+03,-8.662485424139482812e+46,1.152517606559193098e+46
5.921000000000000000e+03,-9.549127157728249401e+46,1.284012032280902528e+46
5.920000000000000000e+03,-8.773745662094559789e+46,1.149925596794299836e+46
5.919000000000000000e+03,-9.317047379108755982e+46,1.254008166998648755e+46
5.918000000000000000e+03,-9.412919643553724893e+46,1.274107234125210274e+46
5.917000000000000000e+03,-8.937314422578703915e+46,1.199518129731858283e+46
5.916000000000000000e+03,-8.072764677051803073e+46,1.067681883436769248e+46
5.915000000000000000e+03,-7.935678528647462079e+46,1.046539884368303980e+46
5.914000000000000000e+03,-8.076809193790688129e+46,1.071321970880249538e+46
5.913000000000000000e+03,-7.845910836398744188e+46,1.042644339892598927e+46
5.912000000000000000e+03,-7.810057147411428596e+46,1.037736956606916883e+46
5.911000000000000000e+03,-7.178375298080376179e+46,9.391064521126681865e+45
5.910000000000000000e+03,-7.958446890689652930e+46,1.064223335258076681e+46
5.909000000000000000e+03,-7.076606697310114991e+46,9.362083599812530957e+45
5.908000000000000000e+03,-7.558867158748735206e+46,1.010671162953129413e+46
5.907000000000000000e+03,-7.760224812685598995e+46,1.043791946745872845e+46
5.906000000000000000e+03,-7.578402390313838668e+46,1.021782411632581570e+46
5.905000000000000000e+03,-7.270858101697899865e+46,9.796220464846251481e+45
5.904000000000000000e+03,-7.100737632067928067e+46,9.567888145673665710e+45
5.903000000000000000e+03,-6.543665336626843626e+46,8.765193127095214387e+45
5.902000000000000000e+03,-6.779459190179046691e+46,9.116581166355844364e+45
5.901000000000000000e+03,-7.080849805600149244e+46,9.531146317060768964e+45
5.900000000000000000e+03,-6.943666178732981832e+46,9.394824481244019666e+45
5.899000000000000000e+03,-6.674311456170086633e+46,8.945616945930375455e+45
5.898000000000000000e+03,-6.060645270286814184e+46,8.112760848152928910e+45
5.897000000000000000e+03,-6.945398760075405791e+46,9.453695704417365752e+45
5.896000000000000000e+03,-5.981091850671524014e+46,8.045528059692866029e+45
5.895000000000000000e+03,-5.905016991819458886e+46,7.788054604511126066e+45
5.894000000000000000e+03,-5.814262287384108349e+46,7.787426615955646559e+45
5.893000000000000000e+03,-6.243078403544471215e+46,8.402827802583099053e+45
5.892000000000000000e+03,-6.298942587039964069e+46,8.459751609064814821e+45
5.891000000000000000e+03,-6.041216972330391414e+46,8.132509908549608378e+45
5.890000000000000000e+03,-5.927462922469079790e+46,8.032964275344976137e+45
5.889000000000000000e+03,-5.505096988857240144e+46,7.387175274049570318e+45
5.888000000000000000e+03,-5.672107057358120921e+46,7.610291004503165036e+45
5.887000000000000000e+03,-5.753984645175225999e+46,7.703151368331728404e+45
5.886000000000000000e+03,-5.465366180845238811e+46,7.347463232645228991e+45
5.885000000000000000e+03,-5.784537345887913862e+46,7.806631315956179016e+45
5.884000000000000000e+03,-5.482609178466616808e+46,7.429576027983677285e+45
5.883000000000000000e+03,-5.421384213944888151e+46,7.303929672952356938e+45
5.882000000000000000e+03,-5.098391107753079203e+46,6.871431549154123068e+45
5.881000000000000000e+03,-5.094084002275020205e+46,6.772709138164052287e+45
5.880000000000000000e+03,-5.332936952552783404e+46,7.276830179660773815e+45
5.879000000000000000e+03,-5.083144915613697151e+46,6.906328620747182094e+45
5.878000000000000000e+03,-5.081162085805621707e+46,6.904365186729068269e+45
5.877000000000000000e+03,-4.959364161744039240e+46,6.693596177678548063e+45
5.876000000000000000e+03,-5.184288320429102617e+46,7.038987948104336043e+45
5.875000000000000000e+03,-4.887324695328948448e+46,6.562374757317286128e+45
5.874000000000000000e+03,-4.880660565032295011e+46,6.641450896166078793e+45
5.873000000000000000e+03,-4.574779438253847980e+46,6.158841446730873718e+45
5.872000000000000000e+03,-4.589301723553954725e+46,6.163876628016683750e+45
5.871000000000000000e+03,-4.689133914524924325e+46,6.393089608218250749e+45
5.870000000000000000e+03,-4.709217892561214010e+46,6.394858555835832383e+45
5.869000000000000000e+03,-4.382991508210787469e+46,5.919758931400314978e+45
5.868000000000000000e+03,-4.056995339954899825e+46,5.422103066320723819e+45
5.867000000000000000e+03,-4.426022946188456225e+46,6.005991065569922078e+45
5.866000000000000000e+03,-4.200632190028751768e+46,5.634366488807682122e+45
5.865000000000000000e+03,-4.043953101125336949e+46,5.425505085478855522e+45
5.864000000000000000e+03,-3.943290980113257028e+46,5.304806149838809309e+45
5.863000000000000000e+03,-4.322608689453653746e+46,5.854663536472776835e+45
5.862000000000000000e+03,-4.086536385665985077e+46,5.507083692986881497e+45
5.861000000000000000e+03,-4.113033246667228231e+46,5.634282708916618838e+45
5.860000000000000000e+03,-3.758227600644774928e+46,5.065104171970101855e+45
5.859000000000000000e+03,-3.795842145459438726e+46,5.129735532452802169e+45
5.858000000000000000e+03,-3.686720784719196071e+46,4.961183900438919950e+45
5.857000000000000000e+03,-3.642052513987923129e+46,4.914531820534746806e+45
5.856000000000000000e+03,-3.666250140662706865e+46,4.956904688272222142e+45
5.855000000000000000e+03,-3.679481208238788833e+46,4.998431608941879438e+45
5.854000000000000000e+03,-3.539766495621719036e+46,4.781259765631576263e+45
5.853000000000000000e+03,-3.441484412477649804e+46,4.624956343697427303e+45
5.852000000000000000e+03,-3.610233280000145811e+46,4.887178016814755148e+45
5.851000000000000000e+03,-3.443968176664026183e+46,4.639945728621663939e+45
5.850000000000000000e+03,-3.458693397602977838e+46,4.659196158229349882e+45
5.849000000000000000e+03,-3.254252591185783455e+46,4.413605470693449546e+45
5.848000000000000000e+03,-3.311382859951496387e+46,4.516554796164529880e+45
5.847000000000000000e+03,-3.161112041016254597e+46,4.302295839633460894e+45
5.846000000000000000e+03,-3.248335973769667546e+46,4.431665494321102284e+45
5.845000000000000000e+03,-3.337291735538040801e+46,4.593644419411520151e+45
5.844000000000000000e+03,-3.072758496953082619e+46,4.178946524786163010e+45
5.843000000000000000e+03,-3.165115156540426839e+46,4.330979549238071813e+45
5.842000000000000000e+03,-2.964653870840269484e+46,4.013534761870417366e+45
5.841000000000000000e+03,-2.877644881934263062e+46,3.907383549446362293e+45
5.840000000000000000e+03,-3.035587198859775403e+46,4.135036303090941820e+45
5.839000000000000000e+03,-2.910356077469797478e+46,3.979814272216543755e+45
5.838000000000000000e+03,-2.742267867847647017e+46,3.681536606349429178e+45
5.837000000000000000e+03,-2.784295188236579545e+46,3.758685109407760824e+45
5.836000000000000000e+03,-2.893674245013151249e+46,3.957971666499905375e+45
5.835000000000000000e+03,-2.748119656602310027e+46,3.721775153332081724e+45
5.834000000000000000e+03,-2.675122774435271939e+46,3.600087716195942825e+45
5.833000000000000000e+03,-2.636636536628126854e+46,3.599520453733697179e+45
5.832000000000000000e+03,-2.529477177486122325e+46,3.408305686565399900e+45
5.831000000000000000e+03,-2.800314986901720182e+46,3.824882984817710298e+45
5.830000000000000000e+03,-2.487862056608294862e+46,3.389253926360086092e+45
5.829000000000000000e+03,-2.429947842674733691e+46,3.288242755987710573e+45
5.828000000000000000e+03,-2.447037211504065965e+46,3.304310098819953512e+45
5.827000000000000000e+03,-2.280517653403029620e+46,3.091113725910335707e+45
5.826000000000000000e+03,-2.258085880554050987e+46,3.034019123138257125e+45
5.825000000000000000e+03,-2.268088153130319397e+46,3.065963338049261558e+45
5.824000000000000000e+03,-2.115603214311744748e+46,2.854555321949318904e+45
5.823000000000000000e+03,-2.225778016965556915e+46,3.015590161563962248e+45
5.822000000000000000e+03,-2.200790803189149615e+46,2.993440097312713703e+45
5.821000000000000000e+03,-2.133731743997538698e+46,2.908039163620687369e+45
5.820000000000000000e+03,-2.069641570685594287e+46,2.774675708534596048e+45
5.819000000000000000e+03,-2.265408489254798575e+46,3.094645273226805252e+45
5.818000000000000000e+03,-1.981835670971402392e+46,2.705807181485704276e+45
5.817000000000000000e+03,-2.115256375185587337e+46,2.863149281940688527e+45
5.816000000000000000e+03,-2.048528081628022256e+46,2.784346831273549397e+45
5.815000000000000000e+03,-2.003550239594394330e+46,2.735154423324188670e+45
5.814000000000000000e+03,-2.028717712691058553e+46,2.750124725118233257e+45
5.813000000000000000e+03,-1.960375388483247622e+46,2.670669504995589826e+45
5.812000000000000000e+03,-1.860230017605660158e+46,2.511852220714784003e+45
5.811000000000000000e+03,-1.770291497234543370e+46,2.377358636014150905e+45
5.810000000000000000e+03,-1.887327381434912366e+46,2.584104063460179644e+45
5.809000000000000000e+03,-1.705923257137414385e+46,2.302009381164599608e+45
5.808000000000000000e+03,-1.867383906623402653e+46,2.536280749520500401e+45
5.807000000000000000e+03,-1.770565253802500679e+46,2.394912333586230707e+45
5.806000000000000000e+03,-1.753914138946589665e+46,2.394966952867833563e+45
5.805000000000000000e+03,-1.710347851022228480e+46,2.305704465977280993e+45
5.804000000000000000e+03,-1.734400509506819345e+46,2.361485941321843017e+45
5.803000000000000000e+03,-1.774720228335845187e+46,2.444239512169529383e+45
5.802000000000000000e+03,-1.654184238701924714e+46,2.256762459958366303e+45
5.801000000000000000e+03,-1.690897777516575535e+46,2.315263429519008423e+45
5.800000000000000000e+03,-1.662532208529075928e+46,2.256304293901450997e+45
5.799000000000000000e+03,-1.591483234485453195e+46,2.174592852123629840e+45
5.798000000000000000e+03,-1.602935712858678786e+46,2.183122698449063224e+45
5.797000000000000000e+03,-1.635748475961878065e+46,2.244001958091813823e+45
5.796000000000000000e+03,-1.532792335995927696e+46,2.088993480251482712e+45
5.795000000000000000e+03,-1.559945929799032104e+46,2.141599396567284255e+45
5.794000000000000000e+03,-1.582076038108427896e+46,2.171437911981188036e+45
5.793000000000000000e+03,-1.460822773775275023e+46,2.002593426254478553e+45
5.792000000000000000e+03,-1.416351236336665025e+46,1.931627572982010691e+45
5.791000000000000000e+03,-1.461989807221219301e+46,1.986406086487421765e+45
5.790000000000000000e+03,-1.422354547575499452e+46,1.937186791526344051e+45
5.789000000000000000e+03,-1.284690029689527252e+46,1.728742816562923636e+45
5.788000000000000000e+03,-1.315260356814283925e+46,1.789054144290492395e+45
